customer_id,age,tenure_months,monthly_spend,usage_score,clv,am_quality,treatment,customer_retained,true_effect
CUST_047940,27.6,78.6,171.63,52.33,11287.91,-0.6026,0,1,0.0
CUST_047941,21.6,20.6,47.08,41.28,1122.17,-1.4768,1,0,0.5
CUST_047942,18.0,29.9,101.38,70.99,3149.09,1.4151,2,1,1.7
CUST_047943,61.5,18.7,74.79,47.15,1221.68,-1.2447,0,0,0.0
CUST_047944,34.7,32.6,65.02,82.94,1998.3,-0.1361,1,1,0.5
CUST_047945,47.1,4.0,87.62,52.86,355.38,-0.1787,2,1,1.2
CUST_047946,42.4,6.0,132.44,51.54,823.83,1.603,2,1,1.2
CUST_047947,51.0,46.1,65.98,44.47,3000.09,-0.8741,0,0,0.0
CUST_047948,39.2,1.3,105.95,41.69,129.0,-1.419,1,0,0.5
CUST_047949,24.1,14.6,104.48,39.08,1573.31,-0.07,0,0,0.0
CUST_047950,27.6,5.1,34.48,28.75,168.61,-0.5622,0,0,0.0
CUST_047951,35.8,20.2,270.97,8.18,4766.65,-1.4326,1,1,0.8
CUST_047952,21.0,15.0,310.96,60.96,5180.73,0.6229,2,1,1.7
CUST_047953,29.7,32.2,20.5,40.17,607.26,1.1596,2,1,1.2
CUST_047954,25.6,8.9,85.94,51.45,794.17,1.9157,2,1,1.2
CUST_047955,36.1,13.1,61.93,45.33,719.54,0.5203,2,1,1.2
CUST_047956,34.0,6.4,117.67,51.68,808.86,0.2838,1,1,0.5
CUST_047957,41.4,2.6,432.31,29.22,1226.22,-0.5279,1,1,0.8
CUST_047958,50.3,6.2,121.85,44.11,861.65,-0.5884,1,1,0.5
CUST_047959,37.1,54.9,34.19,51.94,2242.05,0.3146,1,1,0.5
CUST_047960,22.0,15.9,20.68,77.95,346.08,0.8788,0,1,0.0
CUST_047961,18.0,18.5,229.46,46.66,3616.26,1.0855,0,0,0.0
CUST_047962,41.9,32.4,119.71,60.96,3672.53,0.5166,0,1,0.0
CUST_047963,32.0,47.9,101.58,41.55,5125.79,1.0235,1,1,0.5
CUST_047964,38.1,1.0,129.09,36.38,133.43,-2.2028,2,0,1.2
CUST_047965,44.0,3.2,122.23,23.72,384.6,-0.7823,2,1,1.2
CUST_047966,57.3,13.4,78.98,31.02,1165.69,-0.6322,2,1,1.2
CUST_047967,19.0,5.3,137.89,47.1,809.68,-0.1803,0,0,0.0
CUST_047968,27.9,15.4,76.87,45.74,1389.68,-1.6582,0,1,0.0
CUST_047969,39.0,22.9,90.49,48.4,2438.83,0.9567,1,0,0.5
CUST_047970,26.3,16.2,63.36,49.35,1179.96,0.0474,2,1,1.2
CUST_047971,22.1,27.3,29.1,67.5,740.54,0.1132,1,0,0.5
CUST_047972,55.7,1.0,168.8,50.29,145.11,-2.0165,2,1,1.2
CUST_047973,27.4,18.7,140.77,40.69,2738.88,0.5066,2,1,1.7
CUST_047974,24.3,30.5,63.86,11.36,1738.11,-0.8149,0,0,0.0
CUST_047975,26.2,120.0,78.91,64.75,7787.05,0.7992,0,1,0.0
CUST_047976,53.0,2.7,29.55,46.11,86.96,1.5708,2,1,1.2
CUST_047977,31.7,1.0,86.51,93.13,98.03,-0.872,0,0,0.0
CUST_047978,23.4,8.2,28.13,8.02,252.17,-1.5857,2,0,1.2
CUST_047979,29.9,9.6,63.86,11.16,658.31,-0.0946,1,1,0.8
CUST_047980,39.4,39.6,45.24,45.33,1539.03,-0.8373,2,1,1.2
CUST_047981,50.7,7.0,77.15,26.74,608.06,0.0835,1,1,0.8
CUST_047982,49.7,6.8,118.01,37.79,722.08,-1.1106,2,1,1.2
CUST_047983,30.7,49.0,197.43,49.22,9016.52,0.3262,0,1,0.0
CUST_047984,33.6,13.5,126.56,47.4,1842.55,-0.2587,2,1,1.2
CUST_047985,65.2,25.7,29.01,7.92,654.29,1.032,2,1,1.2
CUST_047986,51.9,5.6,521.31,43.24,3130.05,-1.7519,2,1,1.7
CUST_047987,37.0,22.1,121.3,57.3,2205.42,0.639,2,1,1.7
CUST_047988,18.0,54.0,208.95,29.7,12174.93,0.4729,2,1,1.7
CUST_047989,34.5,31.5,270.51,34.35,8007.64,0.3162,1,0,0.5
CUST_047990,24.1,3.6,87.0,50.22,317.27,-0.3602,0,0,0.0
CUST_047991,29.6,3.4,53.3,16.59,180.13,-0.4678,0,0,0.0
CUST_047992,28.4,2.6,152.65,24.36,420.69,1.1193,2,0,1.2
CUST_047993,37.2,60.3,195.08,25.77,12223.05,-1.2231,1,0,0.8
CUST_047994,40.8,22.6,141.74,20.76,3319.54,-1.6691,0,0,0.0
CUST_047995,31.2,1.0,226.01,32.4,266.99,0.4103,0,0,0.0
CUST_047996,24.7,43.8,211.95,38.53,9685.1,-1.4332,0,0,0.0
CUST_047997,37.9,9.5,201.32,58.39,1699.18,0.8877,0,0,0.0
CUST_047998,34.0,27.1,161.47,80.01,5206.1,0.209,1,1,0.5
CUST_047999,18.0,45.8,26.5,58.35,1134.99,-0.4068,1,0,0.5
CUST_048000,47.3,33.6,144.05,19.29,3895.44,0.5347,2,1,1.7
CUST_048001,31.3,41.4,82.76,24.46,3061.8,-0.9503,0,0,0.0
CUST_048002,36.8,39.1,20.0,27.13,895.58,-0.2653,1,0,0.8
CUST_048003,37.4,3.9,100.29,62.64,318.34,1.0369,1,1,0.5
CUST_048004,39.8,11.8,87.08,17.15,946.24,-0.8463,1,0,0.8
CUST_048005,41.8,59.0,45.47,12.22,2637.76,-0.0044,1,0,0.8
CUST_048006,24.3,2.4,52.96,15.39,145.46,-0.2431,0,1,0.0
CUST_048007,43.7,90.0,39.72,43.36,3870.73,-0.8014,2,1,1.7
CUST_048008,35.9,6.2,78.82,5.09,420.3,0.1334,2,0,1.2
CUST_048009,53.0,23.1,20.0,15.81,377.46,-0.0092,0,0,0.0
CUST_048010,49.8,9.5,44.72,41.69,448.78,0.7939,0,1,0.0
CUST_048011,55.9,97.4,232.62,8.21,19544.82,0.464,0,0,0.0
CUST_048012,28.7,17.8,140.04,41.15,2974.26,0.4388,0,0,0.0
CUST_048013,55.4,3.9,37.66,15.3,135.9,0.0778,2,1,1.2
CUST_048014,41.1,45.0,101.0,17.85,4880.34,0.1939,0,0,0.0
CUST_048015,48.3,12.3,61.22,48.12,654.77,0.5338,2,0,1.2
CUST_048016,48.1,45.8,144.58,47.9,6577.36,-2.1147,1,0,0.5
CUST_048017,45.5,14.1,234.27,32.08,2674.0,-1.7433,0,0,0.0
CUST_048018,26.9,64.9,361.65,70.68,25074.15,0.3563,2,1,1.7
CUST_048019,51.5,1.4,63.74,40.52,70.27,2.8766,1,1,0.5
CUST_048020,44.2,98.4,93.45,16.57,7428.32,1.6623,2,0,1.7
CUST_048021,22.3,15.0,69.03,6.11,1000.13,-2.0047,0,0,0.0
CUST_048022,34.2,11.1,117.74,36.71,1115.18,-0.0332,0,0,0.0
CUST_048023,25.4,1.0,91.58,21.97,82.91,-1.5132,2,1,1.2
CUST_048024,22.9,6.2,49.11,19.91,321.25,-1.1757,2,1,1.2
CUST_048025,50.2,9.0,273.14,20.99,2774.86,-0.3549,0,1,0.0
CUST_048026,22.2,31.3,43.75,54.82,1515.86,-0.9453,0,1,0.0
CUST_048027,24.1,28.7,84.94,49.11,2554.21,-0.4307,2,1,1.7
CUST_048028,63.7,52.0,134.75,71.05,6853.36,-0.9506,0,1,0.0
CUST_048029,34.6,67.4,49.6,45.45,2834.53,0.0303,2,1,1.7
CUST_048030,47.9,31.1,45.68,36.77,1382.3,0.1767,1,1,0.5
CUST_048031,53.5,28.1,215.88,67.4,6669.43,0.4985,1,1,0.5
CUST_048032,49.3,55.1,192.46,16.79,10148.02,1.1166,2,0,1.7
CUST_048033,41.8,3.4,418.82,11.59,1590.02,1.0859,0,0,0.0
CUST_048034,39.6,1.9,166.17,80.2,337.95,1.203,1,1,0.5
CUST_048035,46.5,29.5,41.65,19.32,1240.47,-1.9744,0,0,0.0
CUST_048036,37.3,8.9,28.07,22.8,250.35,-1.4956,2,0,1.2
CUST_048037,48.3,13.2,25.52,42.4,340.18,0.7887,0,0,0.0
CUST_048038,36.9,22.5,31.09,23.71,807.32,1.9261,0,0,0.0
CUST_048039,38.3,72.3,157.53,26.2,12984.26,1.1579,1,1,0.8
CUST_048040,62.6,49.6,146.56,31.47,7866.87,1.3911,0,1,0.0
CUST_048041,34.2,31.8,53.46,45.94,1596.14,0.5051,2,1,1.2
CUST_048042,40.2,13.5,113.65,44.78,1339.37,0.2619,2,1,1.2
CUST_048043,45.2,37.8,185.53,15.37,6496.45,1.0669,0,1,0.0
CUST_048044,45.9,4.8,264.31,51.34,1136.19,0.4927,2,1,1.2
CUST_048045,43.5,39.6,224.68,29.16,7621.35,0.1425,2,1,1.7
CUST_048046,25.0,15.5,62.68,51.25,859.28,-0.5754,1,0,0.5
CUST_048047,41.9,7.3,142.94,40.99,1223.42,1.2879,2,1,1.2
CUST_048048,42.9,15.0,79.47,46.28,1188.93,1.1645,2,1,1.2
CUST_048049,53.7,37.3,74.51,43.55,2342.43,0.1812,1,0,0.5
CUST_048050,48.9,25.7,134.4,42.42,3591.91,-0.3374,0,0,0.0
CUST_048051,54.5,3.5,98.69,43.71,384.35,-0.3835,0,1,0.0
CUST_048052,28.0,28.2,33.9,52.68,974.81,1.0811,1,1,0.5
CUST_048053,28.0,43.0,25.14,29.89,988.43,-0.5008,1,1,0.8
CUST_048054,43.9,3.9,87.24,18.15,293.01,1.0449,1,1,0.8
CUST_048055,53.6,1.5,885.44,14.27,1151.71,-0.3314,0,0,0.0
CUST_048056,37.6,1.4,73.81,27.81,94.25,1.3604,2,1,1.2
CUST_048057,31.1,1.0,37.65,51.39,41.22,-0.366,0,1,0.0
CUST_048058,20.8,1.0,79.72,3.09,79.33,1.8925,2,1,1.2
CUST_048059,44.4,39.2,111.89,39.5,5136.97,-0.2953,0,1,0.0
CUST_048060,38.6,32.2,62.4,21.98,2011.74,-0.4151,0,0,0.0
CUST_048061,34.8,68.2,203.04,40.35,14819.24,-0.4034,2,1,1.7
CUST_048062,50.9,10.6,149.14,41.85,1393.89,1.6984,2,1,1.2
CUST_048063,39.0,29.6,204.92,57.35,6483.78,0.8324,2,1,1.7
CUST_048064,40.0,12.7,36.63,25.29,446.39,-0.2311,1,0,0.8
CUST_048065,50.8,19.7,147.99,54.72,3044.01,0.1222,0,1,0.0
CUST_048066,66.3,13.9,105.56,18.47,1568.15,-1.0294,0,0,0.0
CUST_048067,34.7,12.9,68.52,44.27,859.22,1.0687,2,1,1.2
CUST_048068,29.5,6.8,101.21,23.27,688.58,1.0848,2,0,1.2
CUST_048069,28.1,20.9,129.96,45.83,2302.82,1.4515,2,1,1.7
CUST_048070,45.7,7.3,112.62,59.0,810.06,-0.246,1,1,0.5
CUST_048071,26.9,3.6,364.2,75.07,1079.38,-0.0919,2,0,1.2
CUST_048072,35.5,33.2,27.66,7.08,904.65,0.5412,2,0,1.2
CUST_048073,36.6,24.9,128.58,47.94,3127.13,-0.8569,1,0,0.5
CUST_048074,58.7,8.3,68.1,4.57,612.26,-0.7135,2,1,1.2
CUST_048075,54.3,23.9,377.61,35.98,7913.45,-0.0541,2,1,1.7
CUST_048076,21.6,1.0,84.44,70.06,90.32,0.4741,0,0,0.0
CUST_048077,59.0,106.9,227.66,40.01,24746.87,-1.2512,2,1,1.7
CUST_048078,25.4,4.6,38.24,47.77,209.81,-1.3665,1,1,0.5
CUST_048079,41.9,68.2,139.56,85.44,10830.5,2.788,2,1,1.7
CUST_048080,30.0,1.7,70.68,23.96,128.24,0.6271,1,0,0.8
CUST_048081,35.3,29.6,187.51,29.02,5769.97,1.5811,2,1,1.7
CUST_048082,28.2,6.0,86.99,39.18,616.5,0.0549,0,1,0.0
CUST_048083,60.1,80.6,114.5,36.21,10015.51,-0.2848,0,0,0.0
CUST_048084,38.3,9.1,219.41,9.35,1793.87,-1.4778,0,0,0.0
CUST_048085,42.7,1.0,39.19,23.87,40.46,0.7574,1,0,0.8
CUST_048086,27.1,1.0,74.88,58.31,71.25,-0.6088,1,1,0.5
CUST_048087,23.0,46.4,72.48,19.59,3019.55,-0.312,2,0,1.7
CUST_048088,34.7,1.7,157.22,4.53,244.39,1.8169,0,1,0.0
CUST_048089,46.3,42.2,420.26,33.52,16864.6,-1.2835,2,1,1.7
CUST_048090,38.5,3.9,87.41,25.81,306.85,0.3181,0,1,0.0
CUST_048091,51.7,7.8,237.59,42.93,1788.15,-0.5741,1,1,0.5
CUST_048092,41.5,95.4,123.7,29.51,12615.79,0.9628,2,1,1.7
CUST_048093,40.1,31.0,40.45,10.64,1465.85,1.2939,2,0,1.2
CUST_048094,46.4,3.8,112.54,73.66,386.69,-0.2311,1,0,0.5
CUST_048095,41.2,7.6,149.93,32.17,948.11,-1.6942,1,0,0.5
CUST_048096,51.3,15.5,60.95,39.56,796.4,-0.7507,1,0,0.5
CUST_048097,46.7,51.9,234.45,53.77,13191.27,-2.295,0,0,0.0
CUST_048098,50.9,29.8,116.91,78.08,2936.72,0.02,1,1,0.5
CUST_048099,48.6,28.5,35.39,78.43,827.6,-0.1853,1,0,0.5
CUST_048100,56.3,10.7,68.79,18.19,785.47,-2.0989,0,0,0.0
CUST_048101,49.9,25.5,95.04,33.99,2381.0,-0.1246,2,1,1.7
CUST_048102,61.0,4.6,289.63,20.42,1173.7,-0.9569,0,0,0.0
CUST_048103,33.5,20.2,76.88,35.74,1515.29,0.0156,1,0,0.5
CUST_048104,50.0,19.7,486.55,41.91,9258.47,-0.0139,0,0,0.0
CUST_048105,23.4,27.9,469.75,13.69,15127.28,-0.9948,1,1,0.8
CUST_048106,51.4,6.7,126.94,50.45,693.92,0.537,2,0,1.2
CUST_048107,40.7,3.0,352.59,79.17,1208.88,1.009,2,1,1.2
CUST_048108,51.2,82.1,58.97,25.07,4130.48,1.5415,2,1,1.7
CUST_048109,60.2,4.0,103.02,39.83,419.37,0.0525,2,0,1.2
CUST_048110,49.6,9.9,32.7,12.02,367.53,-0.9028,1,1,0.8
CUST_048111,35.0,49.2,147.68,37.21,6024.33,-0.3427,1,0,0.5
CUST_048112,26.9,21.7,70.41,62.53,1312.61,0.2478,2,1,1.2
CUST_048113,46.4,5.8,281.02,6.48,1788.93,1.881,2,1,1.2
CUST_048114,36.6,15.7,149.16,19.68,2786.92,1.9978,1,1,0.8
CUST_048115,48.0,44.1,65.02,13.25,3363.97,-0.4499,2,1,1.7
CUST_048116,33.9,108.8,56.49,71.7,4997.29,1.299,2,1,1.7
CUST_048117,28.8,24.7,445.89,37.9,10251.58,0.4604,2,1,1.7
CUST_048118,37.1,7.0,33.75,61.29,231.21,-0.9893,1,0,0.5
CUST_048119,46.0,40.2,35.09,21.16,1627.5,-0.912,0,0,0.0
CUST_048120,41.5,39.7,68.78,47.75,2341.34,1.4644,2,1,1.7
CUST_048121,30.2,52.8,85.48,20.98,4060.94,0.5032,2,1,1.7
CUST_048122,61.6,3.5,30.56,16.53,93.45,0.0299,1,1,0.8
CUST_048123,38.3,10.9,248.27,14.06,2771.09,-0.3934,2,1,1.7
CUST_048124,18.0,6.4,118.01,43.62,606.11,-0.2795,0,0,0.0
CUST_048125,51.2,5.8,984.96,29.7,5834.61,0.6657,2,1,1.7
CUST_048126,39.9,10.9,318.42,32.06,2783.37,-0.9772,0,0,0.0
CUST_048127,38.0,1.2,33.82,48.64,45.76,-0.3093,1,1,0.5
CUST_048128,37.7,45.2,154.25,19.42,8285.85,0.8923,2,0,1.7
CUST_048129,37.8,45.8,60.48,65.4,2285.6,-0.3385,1,1,0.5
CUST_048130,60.0,68.9,48.26,31.74,2975.15,-0.2738,1,1,0.5
CUST_048131,45.6,1.7,55.03,76.47,109.83,-1.2574,0,1,0.0
CUST_048132,43.1,20.3,55.63,28.97,1086.86,0.2939,1,0,0.8
CUST_048133,36.8,1.0,47.71,30.31,53.12,0.2784,2,1,1.2
CUST_048134,60.7,21.4,50.32,45.58,1193.25,0.7193,0,0,0.0
CUST_048135,50.1,2.5,327.56,31.06,712.47,-0.4213,1,1,0.5
CUST_048136,51.9,11.7,144.47,60.25,1883.36,-1.0931,1,1,0.5
CUST_048137,43.3,9.4,64.08,55.12,628.63,-0.8823,0,1,0.0
CUST_048138,52.0,9.6,95.64,44.9,941.36,-0.9272,1,0,0.5
CUST_048139,44.7,5.1,220.63,58.6,1016.34,-0.5623,1,1,0.5
CUST_048140,35.5,2.7,95.48,23.88,216.09,-1.1067,2,0,1.2
CUST_048141,44.4,1.0,29.99,14.74,25.68,0.0875,0,0,0.0
CUST_048142,65.2,33.4,179.56,16.52,7016.79,0.2143,2,1,1.7
CUST_048143,42.4,59.5,90.76,53.43,6047.14,1.8293,1,1,0.5
CUST_048144,55.2,54.0,68.47,30.51,3452.3,0.2259,1,1,0.5
CUST_048145,54.3,24.1,42.36,27.39,883.62,0.237,2,1,1.2
CUST_048146,46.8,3.1,1099.78,20.36,3318.53,-0.5597,1,1,0.8
CUST_048147,59.9,20.1,39.16,33.96,854.93,0.4353,2,1,1.2
CUST_048148,18.0,2.5,65.96,69.95,157.69,0.8312,2,0,1.2
CUST_048149,18.0,17.3,120.6,31.82,1832.99,-0.6035,1,1,0.5
CUST_048150,60.7,46.8,70.69,15.42,3252.5,1.0167,0,0,0.0
CUST_048151,32.2,5.3,214.92,26.58,1043.66,-1.4616,1,1,0.8
CUST_048152,41.3,64.9,92.67,54.91,5482.94,0.1286,2,1,1.7
CUST_048153,61.0,11.7,145.05,40.37,1391.86,-1.9388,0,1,0.0
CUST_048154,42.4,5.9,88.92,61.14,483.36,-0.9835,0,0,0.0
CUST_048155,60.3,16.7,439.63,9.28,8775.26,-0.8029,1,0,0.8
CUST_048156,35.3,48.8,53.44,6.26,3023.99,1.1716,2,1,1.7
CUST_048157,47.4,7.6,38.11,12.08,234.1,0.9499,2,0,1.2
CUST_048158,40.7,4.5,92.53,13.38,437.03,-0.5651,1,1,0.8
CUST_048159,57.9,24.5,145.34,28.5,3189.91,-0.0455,2,0,1.7
CUST_048160,36.9,28.3,80.38,15.88,2462.26,-0.7483,1,0,0.8
CUST_048161,28.4,1.8,125.02,38.77,218.62,-0.3622,1,0,0.5
CUST_048162,34.4,7.0,80.07,56.75,468.26,1.294,1,0,0.5
CUST_048163,34.9,3.1,98.87,63.85,287.89,-0.6115,2,1,1.2
CUST_048164,32.2,29.8,77.53,38.78,2167.61,-1.4316,0,1,0.0
CUST_048165,31.7,18.0,57.15,16.88,899.39,1.0582,0,1,0.0
CUST_048166,53.5,54.1,43.51,9.35,2115.5,1.2345,2,0,1.7
CUST_048167,56.9,27.1,57.02,22.65,1577.94,-0.4721,2,1,1.2
CUST_048168,44.7,7.7,63.52,17.85,550.02,0.5826,1,0,0.8
CUST_048169,32.2,9.9,274.71,43.74,2656.21,-0.1556,1,0,0.5
CUST_048170,33.0,13.1,38.91,31.54,528.51,1.6527,1,0,0.5
CUST_048171,18.0,2.5,59.11,45.37,159.16,-0.0821,2,0,1.2
CUST_048172,44.6,61.0,115.74,12.48,6647.7,-0.2804,2,0,1.7
CUST_048173,31.8,28.8,176.68,66.71,4555.16,-2.0281,0,0,0.0
CUST_048174,57.7,31.0,142.82,54.32,4388.88,0.2823,2,1,1.7
CUST_048175,23.5,25.9,35.0,70.11,1040.87,-0.05,0,0,0.0
CUST_048176,32.9,14.1,202.35,50.47,2587.07,-1.4583,2,1,1.7
CUST_048177,38.9,11.5,156.11,23.4,1948.62,-0.015,0,0,0.0
CUST_048178,45.6,19.2,47.86,26.99,927.46,0.7084,2,0,1.2
CUST_048179,61.6,32.1,58.16,58.6,1710.15,1.06,1,1,0.5
CUST_048180,23.6,10.6,70.57,19.22,862.69,-1.2426,0,0,0.0
CUST_048181,36.4,16.3,110.36,22.25,1449.95,1.8067,2,0,1.2
CUST_048182,22.9,25.4,381.63,32.57,9308.71,0.8847,2,1,1.7
CUST_048183,49.5,7.8,332.17,19.65,2970.27,-0.411,2,0,1.7
CUST_048184,32.2,43.0,333.89,27.93,15948.21,-0.5828,1,0,0.8
CUST_048185,38.8,5.8,87.37,44.52,523.75,0.0718,2,0,1.2
CUST_048186,37.9,47.6,120.26,39.12,5431.32,-0.3021,2,1,1.7
CUST_048187,41.4,1.0,96.53,4.14,100.2,0.4528,2,1,1.2
CUST_048188,38.1,24.8,79.03,2.84,2042.51,0.6716,1,1,0.8
CUST_048189,28.3,15.4,51.29,57.85,649.18,-0.1005,1,0,0.5
CUST_048190,41.0,6.8,417.29,26.8,2825.05,0.0687,2,0,1.7
CUST_048191,30.5,71.3,84.15,25.52,5377.22,2.0736,0,0,0.0
CUST_048192,49.8,5.8,28.17,35.91,162.05,-0.8627,1,1,0.5
CUST_048193,40.7,16.2,77.5,24.69,1398.71,1.1535,2,0,1.2
CUST_048194,27.5,19.6,99.04,45.29,1573.98,-0.4065,2,1,1.2
CUST_048195,68.9,74.5,115.26,37.16,7034.41,1.412,2,1,1.7
CUST_048196,59.9,24.4,103.4,18.36,2667.32,-0.765,0,0,0.0
CUST_048197,69.3,1.8,46.78,30.17,91.24,1.712,2,1,1.2
CUST_048198,35.9,12.9,410.02,58.34,4701.74,-0.8929,0,1,0.0
CUST_048199,30.0,48.1,78.16,45.13,3015.97,0.2936,0,0,0.0
CUST_048200,49.7,34.3,164.7,31.59,6398.58,0.662,2,1,1.7
CUST_048201,53.3,1.3,120.56,14.4,130.3,0.3881,0,0,0.0
CUST_048202,42.4,21.0,38.67,20.83,798.03,0.5939,2,1,1.2
CUST_048203,18.0,2.9,77.42,25.38,263.5,-0.1407,2,1,1.2
CUST_048204,28.2,2.5,180.95,40.34,363.42,-0.3715,0,1,0.0
CUST_048205,45.1,78.6,66.35,49.8,5259.39,-0.6684,0,0,0.0
CUST_048206,32.1,28.9,90.33,23.41,2410.06,0.7688,0,0,0.0
CUST_048207,23.6,2.8,104.74,67.37,328.92,0.6125,2,1,1.2
CUST_048208,36.9,9.9,68.22,62.4,679.09,0.017,1,0,0.5
CUST_048209,18.0,27.3,134.98,25.3,3240.48,0.311,1,1,0.8
CUST_048210,32.8,56.6,76.3,68.2,4403.09,0.9221,2,1,1.7
CUST_048211,34.9,1.7,69.66,76.68,135.47,-0.8563,0,1,0.0
CUST_048212,43.7,2.1,235.17,14.68,587.29,-0.8513,2,0,1.2
CUST_048213,46.6,2.8,143.13,34.15,388.66,1.9258,2,1,1.2
CUST_048214,44.5,18.9,42.03,14.42,946.91,-0.2449,2,0,1.2
CUST_048215,50.8,15.0,55.64,13.31,952.4,0.7916,2,1,1.2
CUST_048216,38.0,4.3,112.79,36.93,481.53,1.017,1,0,0.5
CUST_048217,22.5,18.4,189.61,77.75,2897.19,1.9997,2,1,1.7
CUST_048218,40.5,10.1,45.48,54.42,390.86,-1.6732,0,0,0.0
CUST_048219,29.5,4.4,180.96,49.41,749.54,-0.7946,2,0,1.2
CUST_048220,23.7,1.0,168.15,42.74,154.28,1.0235,1,1,0.5
CUST_048221,46.9,2.5,127.98,36.96,259.06,0.5936,0,0,0.0
CUST_048222,23.0,11.8,45.9,38.14,569.03,-1.6453,1,1,0.5
CUST_048223,48.2,17.3,50.96,77.12,920.55,-0.5384,2,1,1.2
CUST_048224,24.5,6.1,107.69,29.71,781.56,0.2507,1,1,0.8
CUST_048225,36.5,36.4,160.97,27.46,4988.81,1.3158,0,0,0.0
CUST_048226,33.2,20.3,128.53,27.71,2158.13,-0.0575,1,1,0.8
CUST_048227,53.6,35.2,65.24,40.8,2710.39,0.2473,1,0,0.5
CUST_048228,47.1,12.2,118.7,80.81,1660.19,-0.285,2,1,1.2
CUST_048229,30.1,53.1,998.07,69.25,57324.26,0.5934,2,1,1.7
CUST_048230,38.1,38.7,25.51,49.94,993.75,1.1741,2,1,1.2
CUST_048231,56.0,19.3,75.23,31.52,1291.53,-0.7738,2,1,1.2
CUST_048232,57.9,27.6,43.12,35.49,1219.39,1.0562,2,1,1.2
CUST_048233,23.6,3.8,78.77,47.94,297.16,-0.0172,1,1,0.5
CUST_048234,55.8,35.5,151.68,58.34,4388.74,-1.2386,0,0,0.0
CUST_048235,54.9,22.4,30.97,36.49,585.8,1.5045,2,0,1.2
CUST_048236,42.1,5.3,140.75,67.23,850.2,-0.4312,2,0,1.2
CUST_048237,38.9,7.6,92.32,22.88,653.07,-0.4284,2,1,1.2
CUST_048238,33.4,59.5,41.52,5.57,1998.18,-0.9487,0,0,0.0
CUST_048239,25.0,5.2,88.6,41.01,456.57,-0.1095,2,1,1.2
CUST_048240,44.1,13.7,38.52,49.8,562.36,-0.0275,1,0,0.5
CUST_048241,38.0,44.1,77.68,28.53,3796.59,-1.1145,0,0,0.0
CUST_048242,45.2,9.1,176.65,8.31,1366.19,0.2099,0,0,0.0
CUST_048243,45.5,4.3,32.39,68.72,140.28,1.6771,2,1,1.2
CUST_048244,70.2,16.3,73.39,49.79,1251.69,0.8643,2,1,1.2
CUST_048245,54.4,5.1,297.77,13.57,1557.48,0.7499,2,1,1.2
CUST_048246,46.6,98.8,92.95,80.89,9281.5,-0.9232,2,1,1.7
CUST_048247,18.0,25.3,166.49,34.71,3819.32,0.4276,1,0,0.5
CUST_048248,44.7,16.9,72.6,42.73,1196.79,2.542,0,1,0.0
CUST_048249,59.0,13.9,34.21,44.74,481.13,0.6955,0,1,0.0
CUST_048250,34.9,23.0,22.64,54.89,604.15,1.7155,2,1,1.2
CUST_048251,66.3,10.6,62.8,19.38,568.95,0.0726,0,0,0.0
CUST_048252,46.5,5.9,510.38,11.14,3086.84,-1.2171,0,0,0.0
CUST_048253,43.5,7.2,79.85,2.84,479.44,-0.2357,0,0,0.0
CUST_048254,28.1,2.8,56.65,23.52,148.62,-0.0515,1,1,0.8
CUST_048255,58.0,54.2,106.63,54.74,6625.46,-1.1542,2,1,1.7
CUST_048256,30.0,71.4,53.66,65.51,3886.59,-0.2412,1,1,0.5
CUST_048257,33.2,6.7,92.18,42.74,503.0,-0.4161,2,1,1.2
CUST_048258,18.0,91.7,109.53,17.56,8570.42,-0.4965,2,1,1.7
CUST_048259,50.8,19.2,30.0,18.18,489.95,1.1474,0,0,0.0
CUST_048260,47.1,6.6,270.28,41.01,1832.73,1.6323,1,1,0.5
CUST_048261,40.1,16.9,95.47,11.19,1486.28,-0.869,0,0,0.0
CUST_048262,48.9,1.9,301.59,75.4,523.82,-0.5252,2,1,1.2
CUST_048263,47.8,3.6,52.65,20.34,228.66,-0.4097,1,1,0.8
CUST_048264,35.6,6.0,49.21,40.37,285.82,0.7102,1,1,0.5
CUST_048265,30.6,58.6,58.68,28.53,3111.52,0.706,1,1,0.8
CUST_048266,19.4,71.5,47.53,10.51,3403.8,-2.3071,2,0,1.7
CUST_048267,37.9,12.6,246.72,39.82,3389.9,0.7817,2,1,1.7
CUST_048268,24.3,6.6,106.34,27.1,797.6,-1.711,1,1,0.8
CUST_048269,42.0,9.4,171.2,41.17,1588.36,-0.4147,0,0,0.0
CUST_048270,38.1,9.7,111.53,16.31,978.49,0.538,0,1,0.0
CUST_048271,35.2,19.3,140.67,19.72,2234.75,-2.1894,0,1,0.0
CUST_048272,52.6,4.5,86.51,43.52,338.01,0.5568,0,0,0.0
CUST_048273,28.2,20.7,101.25,61.63,1867.16,1.7617,2,1,1.2
CUST_048274,18.0,11.1,109.95,28.59,1315.36,0.0874,2,0,1.2
CUST_048275,37.3,23.5,130.87,27.54,2675.4,0.8052,1,1,0.8
CUST_048276,31.1,20.0,58.99,55.17,1396.75,-1.8799,0,1,0.0
CUST_048277,41.5,14.8,72.4,11.34,898.66,1.2048,1,0,0.8
CUST_048278,29.0,3.0,125.37,28.18,409.96,-0.8593,1,0,0.8
CUST_048279,45.0,4.1,190.56,14.36,704.47,0.6419,2,0,1.2
